ats_struttura;codice_struttura_di_ricovero;descrizione_struttura_di_ricovero;coordinata_geografica_x;coordinata_geografica_y;codice_disciplina;descrizione_disciplina;tipologia_assistenza;tipo_drg;codice_drg;descrizione_drg;codice_mdc;descrizione_mdc;totale_ricoveri;ricoveri_do;ricoveri_ordinari_01_giorni;ricoveri_dh;ricoveri_ds;giornate_degenza_do;accessi_dh;accessi_ds;giornate_degenza_totali;dimissioni_volontarie;trasferimenti;ricoveri_ripetuti;ritorni_in_sala_operatoria
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;332;ALTRE DIA. RENE E VIE URINARIE,ETA' >17 SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;3;3;0;0;0;8;0;0;8;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;311;INT. PER VIA TRANSURETRALE SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;126;126;28;0;0;350;0;0;350;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;442;ALTRI INT. CHIR. PER TRAUMATISMO CON CC;21;TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI;1;1;0;0;0;15;0;0;15;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;240;MAL. TESSUTO CONNETTIVO CON CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;0;0;0;8;0;0;8;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;564;CEFALEA, ETÀ > 17 ANNI;01;MALATTIE E DISTURBI SISTEMA NERVOSO;6;6;0;0;0;31;0;0;31;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;125;MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. NO COMPL.;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;156;156;10;0;0;410;0;0;410;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;356;INT. RICOSTRUTTIVI APP. RIPRODUTTIVO FEMM.;13;MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE;6;6;1;0;0;42;0;0;42;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;C;111;INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;3;3;0;0;0;20;0;0;20;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;C;076;ALTRI INT. SU APP. RESPIRATORIO CON CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;2;2;0;0;0;33;0;0;33;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;144;ALTRE DIA. APP. CIRCOLATORIO CON CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;7;0;0;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;M;145;ALTRE DIA. APP. CIRCOLATORIO SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;4;2;2;2;0;2;2;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;C;548;BYPASS CORONAR. CON CATETERISMO CARDIACO SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;63;63;0;0;0;821;0;0;821;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;122;MAL.CARDIOVASC. CON IMA SENZA CC CARD.,VIVI;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;16;16;0;0;0;103;0;0;103;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;117;REVISIONE DI PACEMAKER CARDIACO ESCL. SOSTITUZIONE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;26;9;3;0;17;43;0;17;60;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;183;GASTROENT., MISCELL. MAL. DIGER.,ETA'> 17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;1;0;0;13;0;0;13;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;567;INT ESOFAGO, STOMACO E DUODENO, ETÀ > 17 ANNI CON CC CON DIA GASTROINTEST MAGG;06;MALATTIE E DISTURBI APPARATO DIGERENTE;5;5;0;0;0;105;0;0;105;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;554;ALTRI INTERVENTI VASCOLARI CON CC SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;16;16;2;0;0;127;0;0;127;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;C;075;INT. MAGGIORI SUL TORACE;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;3;3;0;0;0;27;0;0;27;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;082;NEOPLASIE APP. RESPIRATORIO;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;17;17;0;0;0;192;0;0;192;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;552;ALTRO IMPIANTO PACEMAKER CARDIACO PERM SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;72;72;0;0;0;333;0;0;333;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;C;110;INT. MAGGIORI SU SIST. CARDIOVASCOLARE CON CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;9;9;0;0;0;173;0;0;173;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;089;POLMONITE SEMPLICE E PLEURITE, ETA' > 17 CON CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;40;40;0;0;0;428;0;0;428;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;311;INT. PER VIA TRANSURETRALE SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;9;9;5;0;0;26;0;0;26;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;570;INT MAGG SU INTESTINO CRASSO E TENUE CON CC SENZA DIA GASTROINTESTINALE MAGG;06;MALATTIE E DISTURBI APPARATO DIGERENTE;37;37;0;0;0;618;0;0;618;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;130;MAL. VASCOLARI PERIFERICHE CON CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;6;6;0;0;0;59;0;0;59;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;155;INT. ESOFAGO,STOMACO E DUODENO, ETA' >17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;18;18;0;0;0;210;0;0;210;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;111;INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;39;39;0;0;0;358;0;0;358;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;339;INT. SUL TESTICOLO NON PER T.M., ETA' > 17;12;MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE;61;12;12;0;49;12;0;49;61;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;147;RESEZIONE RETTALE SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;8;8;0;0;0;75;0;0;75;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;056;RINOPLASTICA;03;MALATTIE E DISTURBI ORECCHIO, NASO E GOLA;2;2;0;0;0;4;0;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;M;467;ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;1;1;0;0;0;3;0;0;3;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;096;BRONCHITE E ASMA, ETA' > 17 CON CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;3;3;0;0;0;23;0;0;23;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;577;INSERZIONE DI STENT CAROTIDEO;01;MALATTIE E DISTURBI SISTEMA NERVOSO;7;7;1;0;0;14;0;0;14;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;533;INTERVENTI VASCOLARI EXTRACRANICI CON CC;01;MALATTIE E DISTURBI SISTEMA NERVOSO;13;13;0;0;0;138;0;0;138;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;395;ANOMALIE DEI GLOBULI ROSSI, ETA' > 17;16;MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO;47;47;1;0;0;328;0;0;328;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;497;ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE CON CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;0;0;0;8;0;0;8;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;503;INT. SU GINOCCHIO SENZA DIA. PRINC. DI INFEZIONE;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;2;0;0;0;2;0;0;2;2;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;224;INT. SPALLA,GOMITO ESCL.MAGG.SU ARTICOLAZ.SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;27;24;24;0;3;24;0;3;27;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;503;INT. SU GINOCCHIO SENZA DIA. PRINC. DI INFEZIONE;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;93;77;64;0;16;91;0;16;107;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;097;BRONCHITE E ASMA, ETA' > 17 SENZA CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;8;8;0;0;0;63;0;0;63;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;479;ALTRI INT. VASCOLARI SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;3;3;0;0;0;11;0;0;11;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;127;INSUFFICIENZA CARDIACA E SHOCK;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;131;131;3;0;0;1296;0;0;1296;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;305;INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;14;14;0;0;0;140;0;0;140;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;494;COLECISTECT. LAPAR. SNZ. ESP. DOTTO COM. SNZ. CC;07;MALATTIE E DISTURBI EPATOBILIARI E PANCREAS;226;226;18;0;0;667;0;0;667;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;151;LISI DI ADERENZE PERITONEALI SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;19;19;0;0;0;89;0;0;89;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;M;412;ANAMNESI DI T.M. CON ENDOSCOPIA;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;2;0;0;2;0;0;2;0;2;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;556;INT SISTEMA CARDIOVASC VIA PERCUTANEA CON STENT NOMED SENZA DIA CARDIOVASC MAGG;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;53;53;1;0;0;264;0;0;264;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;13;CHIRURGIA TORACICA;A;C;075;INT. MAGGIORI SUL TORACE;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;4;4;0;0;0;33;0;0;33;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;229;INT. MANO O POLSO ESCL. MAGG.SU ARTICOLAZ.SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;3;0;0;0;3;0;0;3;3;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;089;POLMONITE SEMPLICE E PLEURITE, ETA' > 17 CON CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;8;8;0;0;0;101;0;0;101;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;316;INSUFFICIENZA RENALE;11;MALATTIE E DISTURBI RENE E VIE URINARIE;2;2;0;0;0;24;0;0;24;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;556;INT SISTEMA CARDIOVASC VIA PERCUTANEA CON STENT NOMED SENZA DIA CARDIOVASC MAGG;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;34;34;0;0;0;161;0;0;161;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;127;INSUFFICIENZA CARDIACA E SHOCK;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;15;0;0;15;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;515;IMP. DEFIBRILLATORE CARDIACO SNZ CATET. CARDIACO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;5;5;0;0;0;33;0;0;33;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;570;INT MAGG SU INTESTINO CRASSO E TENUE CON CC SENZA DIA GASTROINTESTINALE MAGG;06;MALATTIE E DISTURBI APPARATO DIGERENTE;14;14;0;0;0;222;0;0;222;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;260;MASTECTOMIA SUBTOTALE PER T.M. SENZA CC;09;MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA;72;64;54;0;8;75;0;8;83;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;353;EVISC. PELVICA,ISTERECTOMIA E VULVECTOMIA RADICALE;13;MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE;3;3;0;0;0;70;0;0;70;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;147;RESEZIONE RETTALE SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;6;6;0;0;0;47;0;0;47;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;077;ALTRI INT. SU APP. RESPIRATORIO SENZA CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;9;0;0;0;9;0;0;9;9;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;119;LEGATURA E STRIPPING DI VENE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;40;1;1;0;39;1;0;39;40;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;155;INT. ESOFAGO,STOMACO E DUODENO, ETA' >17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;11;0;0;11;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;261;INT.MAMMELLA NON PER T.M. ESCL.BIOPSIA,ESCISS.LOC.;09;MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA;8;7;6;0;1;8;0;1;9;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;220;INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'< 18;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;6;6;2;0;0;14;0;0;14;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;C;104;INT. VALVOLE CARDIACHE CON CATETERISMO CARDIACO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;11;11;0;0;0;128;0;0;128;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;479;ALTRI INT. VASCOLARI SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;4;0;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;554;ALTRI INTERVENTI VASCOLARI CON CC SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;19;19;0;0;0;139;0;0;139;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;551;IMP. PACEMAKER CARD. PERM DIA CARDIOV. MAGG. O DEFIBR (AICD) O GEN. DI IMPULSI;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;4;4;0;0;0;75;0;0;75;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;500;INT. DORSO E COLLO ESCL. ARTRODESI VERTEBR. SNZ CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;221;221;29;0;0;525;0;0;525;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;M;131;MAL. VASCOLARI PERIFERICHE SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;28;28;11;0;0;95;0;0;95;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;326;SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;16;16;2;0;0;57;0;0;57;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;M;254;TRAUMI BRACCIO, GAMBA ESCL. PIEDE,ETA'>17 SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;1;0;0;1;0;0;1;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;199;PROC. DIAGNOST. EPATOBILIARI PER T.M.;07;MALATTIE E DISTURBI EPATOBILIARI E PANCREAS;5;3;1;0;2;27;0;2;29;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;117;REVISIONE DI PACEMAKER CARDIACO ESCL. SOSTITUZIONE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;2;1;0;0;1;5;0;1;6;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;M;208;MAL. VIE BILIARI SENZA CC;07;MALATTIE E DISTURBI EPATOBILIARI E PANCREAS;16;16;0;0;0;86;0;0;86;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;518;INT. S CARDVSC PERC. SNZ STENT ARTERCORON. O IMA;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;96;96;8;0;0;234;0;0;234;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;095;PNEUMOTORACE SENZA CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;2;2;0;0;0;16;0;0;16;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;569;INT MAGG SU INTESTINO CRASSO E TENUE CON CC CON DIA GASTROINTESTINALE MAGG;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;58;0;0;58;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;149;INT. MAGGIORI INTESTINO CRASSO E TENUE SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;8;8;0;0;0;63;0;0;63;0;0;0;0
